0;0.036278;0.036291
1;0.053864;0.042171
2;0.072099;0.048132
3;0.086199;0.051912
4;0.109703;0.059105
5;0.130977;0.065087
6;0.139035;0.067818
7;0.150052;0.070055
8;0.177512;0.076414
9;0.215965;0.087428
10;0.218804;0.083459
11;0.228994;0.085561
12;0.234333;0.087528
13;0.273009;0.095647
14;0.277218;0.094718
15;0.303132;0.098916
16;0.329683;0.102286
17;0.347294;0.105925
18;0.359392;0.107504
19;0.362875;0.107798
20;0.394309;0.114205
21;0.418906;0.119344
22;0.432978;0.120028
23;0.459088;0.123561
24;0.472198;0.125651
25;0.494906;0.127796
26;0.512856;0.128589
27;0.526423;0.133092
28;0.552883;0.139668
29;0.564718;0.138236
30;0.591117;0.140260
31;0.615140;0.144256
32;0.641396;0.146965
33;0.644551;0.147641
34;0.675666;0.151390
35;0.714529;0.156409
36;0.713765;0.158553
37;0.738879;0.160607
38;0.766469;0.164368
39;0.781561;0.163610
40;0.811024;0.167311
41;0.815340;0.169693
42;0.805680;0.168088
43;0.850252;0.170005
44;0.896276;0.179197
45;0.896057;0.177378
46;0.942236;0.183318
47;0.933247;0.181840
48;0.964142;0.183762
49;0.997067;0.186296
50;1.015828;0.193938
51;1.014076;0.191532
52;1.021060;0.189430
53;1.085229;0.194777
54;1.087483;0.195871
55;1.109667;0.199922
56;1.149177;0.200532
57;1.140508;0.200715
58;1.142527;0.204252
59;1.203511;0.206835
60;1.230600;0.207198
61;1.232438;0.211429
62;1.264264;0.212163
63;1.268368;0.212235
64;1.300092;0.216541
65;1.312350;0.216089
66;1.319005;0.212765
67;1.331551;0.216978
68;1.350673;0.219440
69;1.381001;0.219185
70;1.356964;0.221259
71;1.428170;0.225744
72;1.405372;0.223550
73;1.445555;0.222689
74;1.460064;0.222187
75;1.449345;0.226519
76;1.484580;0.226240
77;1.524721;0.229434
78;1.524088;0.232024
79;1.558234;0.232214
80;1.591385;0.237369
81;1.553425;0.232326
82;1.608325;0.235824
83;1.645732;0.245162
84;1.644161;0.237928
85;1.656157;0.245539
86;1.695234;0.247752
87;1.731748;0.249363
88;1.732835;0.241434
89;1.754760;0.247652
90;1.740177;0.248186
91;1.762947;0.247239
92;1.810790;0.253482
93;1.798590;0.250290
94;1.892514;0.256740
95;1.883109;0.257445
96;1.895835;0.261015
97;1.894102;0.258394
98;1.920802;0.256611
99;1.924105;0.255809
100;1.921005;0.257015
101;1.976524;0.263824
102;2.018711;0.269962
103;2.033372;0.263990
104;2.051919;0.270032
105;2.033408;0.273271
106;2.055586;0.268477
107;2.129999;0.275576
108;2.109677;0.273023
109;2.080032;0.268315
110;2.139264;0.270066
111;2.160086;0.272946
112;2.223126;0.275900
113;2.214936;0.278434
114;2.200889;0.274654
115;2.224402;0.276710
116;2.266650;0.284991
117;2.264042;0.279946
118;2.272181;0.282784
119;2.321478;0.284788
120;2.320024;0.287604
121;2.303969;0.287249
122;2.351316;0.282448
123;2.367947;0.287211
124;2.405710;0.288542
125;2.423203;0.291248
126;2.408395;0.284869
127;2.467399;0.287338
128;2.460282;0.290681
129;2.498824;0.293067
130;2.470026;0.294151
131;2.504939;0.289311
132;2.526646;0.305691
133;2.509968;0.301009
134;2.601886;0.301264
135;2.637422;0.299102
136;2.569595;0.303043
137;2.639919;0.301790
138;2.651424;0.300818
139;2.650057;0.302488
140;2.664789;0.301499
141;2.680658;0.305392
142;2.721047;0.310649
143;2.698975;0.298932
144;2.693623;0.306853
145;2.735191;0.308002
146;2.752251;0.309229
147;2.777406;0.306128
148;2.847272;0.315576
149;2.857642;0.316536
150;2.894673;0.319184
151;2.890892;0.319910
152;2.907674;0.315898
153;2.932410;0.319874
154;2.914915;0.315097
155;2.966961;0.322933
156;2.922026;0.317159
157;3.004567;0.314170
158;2.975638;0.321608
159;2.983909;0.319917
160;3.031102;0.317893
161;3.074143;0.324705
162;3.020758;0.317965
163;3.030055;0.322285
164;3.102044;0.328233
165;3.122929;0.327405
