0.108205 512.168945 
0.110579 512.168945 
0.103778 512.168945 
0.114399 512.168945 
0.117198 512.168945 
0.133999 512.168945 
0.110362 512.168945 
0.110162 512.168945 
0.106554 512.168945 
0.117694 512.168945 
0.112661 512.168945 
0.105721 512.168945 
0.111828 512.168945 
0.109439 512.168945 
0.110158 512.168945 
0.119190 512.168945 
0.099181 512.168945 
0.094611 512.168945 
0.096091 512.168945 
0.091597 512.168945 
0.094073 512.168945 
0.094163 512.168945 
0.093023 512.168945 
0.095098 512.168945 
0.091440 512.168945 
0.096709 512.168945 
0.100715 512.168945 
0.092467 512.168945 
0.098580 512.168945 
0.101589 512.168945 
0.094025 512.168945 
0.101325 512.168945 
0.089321 512.168945 
0.101076 512.168945 
0.099826 512.168945 
0.097591 512.168945 
0.095927 512.168945 
0.093315 512.168945 
0.098015 512.168945 
0.102859 512.168945 
0.096536 512.168945 
0.105609 512.168945 
0.095715 512.168945 
0.096522 512.168945 
0.097797 512.168945 
0.102636 512.168945 
0.102100 512.168945 
0.095028 512.168945 
0.102226 512.168945 
0.091088 512.168945 
0.097240 512.168945 
0.099420 512.168945 
0.100919 512.168945 
0.091696 512.168945 
0.096466 512.168945 
0.095624 512.168945 
0.093831 512.168945 
0.095998 512.168945 
0.088558 512.168945 
0.093840 512.168945 
0.094396 512.168945 
0.095341 512.168945 
0.093238 512.168945 
0.101833 512.168945 
0.094244 512.168945 
0.091179 512.168945 
0.093522 512.168945 
0.095751 512.168945 
0.100324 512.168945 
0.097125 512.168945 
0.101406 512.168945 
0.102271 512.168945 
0.095902 512.168945 
0.099532 512.168945 
0.096471 512.168945 
0.094915 512.168945 
0.092907 512.168945 
0.100354 512.168945 
0.098162 512.168945 
0.094781 512.168945 
0.096546 512.168945 
0.096596 512.168945 
0.092083 512.168945 
0.096327 512.168945 
0.090363 512.168945 
0.095589 512.168945 
0.091381 512.168945 
0.102341 512.168945 
0.098948 512.168945 
0.097133 512.168945 
0.103035 512.168945 
0.104203 512.168945 
0.095057 512.168945 
0.088941 512.168945 
0.096048 512.168945 
0.087124 512.168945 
0.098058 512.168945 
0.103577 512.168945 
0.102022 512.168945 
0.094863 512.168945 
seconds kibibytes 
