0.105206 256.231445 
0.104949 256.231445 
0.104858 256.231445 
0.121050 256.231445 
0.126826 256.231445 
0.121326 256.231445 
0.107785 256.231445 
0.111386 256.231445 
0.109448 256.231445 
0.116119 256.231445 
0.108506 256.231445 
0.115644 256.231445 
0.106073 256.231445 
0.107381 256.231445 
0.115590 256.231445 
0.112184 256.231445 
0.098344 256.231445 
0.091973 256.231445 
0.092981 256.231445 
0.094122 256.231445 
0.094270 256.231445 
0.093908 256.231445 
0.092815 256.231445 
0.092749 256.231445 
0.096290 256.231445 
0.096639 256.231445 
0.099941 256.231445 
0.092786 256.231445 
0.101370 256.231445 
0.101000 256.231445 
0.095543 256.231445 
0.095652 256.231445 
0.092500 256.231445 
0.103954 256.231445 
0.094153 256.231445 
0.098714 256.231445 
0.093349 256.231445 
0.099503 256.231445 
0.100562 256.231445 
0.099414 256.231445 
0.103385 256.231445 
0.096795 256.231445 
0.098199 256.231445 
0.094906 256.231445 
0.101755 256.231445 
0.102829 256.231445 
0.098797 256.231445 
0.097447 256.231445 
0.093874 256.231445 
0.093816 256.231445 
0.102062 256.231445 
0.098422 256.231445 
0.099048 256.231445 
0.091712 256.231445 
0.098003 256.231445 
0.090609 256.231445 
0.097094 256.231445 
0.090503 256.231445 
0.089602 256.231445 
0.097581 256.231445 
0.095856 256.231445 
0.093183 256.231445 
0.095562 256.231445 
0.101045 256.231445 
0.089358 256.231445 
0.094616 256.231445 
0.095408 256.231445 
0.095175 256.231445 
0.097417 256.231445 
0.098357 256.231445 
0.099784 256.231445 
0.103278 256.231445 
0.101504 256.231445 
0.097091 256.231445 
0.093938 256.231445 
0.096169 256.231445 
0.094234 256.231445 
0.098753 256.231445 
0.096285 256.231445 
0.094502 256.231445 
0.099873 256.231445 
0.091115 256.231445 
0.100014 256.231445 
0.088694 256.231445 
0.093411 256.231445 
0.090049 256.231445 
0.099162 256.231445 
0.101320 256.231445 
0.097746 256.231445 
0.105935 256.231445 
0.097327 256.231445 
0.103354 256.231445 
0.089384 256.231445 
0.091177 256.231445 
0.092474 256.231445 
0.094058 256.231445 
0.097591 256.231445 
0.107628 256.231445 
0.096703 256.231445 
0.058936 256.231445 
seconds kibibytes 
