0.100371 384.311523 
0.090573 384.311523 
0.097324 384.311523 
0.105973 384.311523 
0.105919 384.311523 
0.096220 384.311523 
0.097452 384.311523 
0.102878 384.311523 
0.105532 384.311523 
0.108926 384.311523 
0.104314 384.311523 
0.101539 384.311523 
0.096729 384.311523 
0.101326 384.311523 
0.100224 384.311523 
0.097481 384.311523 
0.092858 384.311523 
0.104858 384.311523 
0.099592 384.311523 
0.099799 384.311523 
0.100541 384.311523 
0.106687 384.311523 
0.097638 384.311523 
0.099368 384.311523 
0.106282 384.311523 
0.102071 384.311523 
0.102400 384.311523 
0.099660 384.311523 
0.110399 384.311523 
0.098598 384.311523 
0.097465 384.311523 
0.102885 384.311523 
0.097942 384.311523 
0.102686 384.311523 
0.099688 384.311523 
0.101202 384.311523 
0.102526 384.311523 
0.095779 384.311523 
0.104568 384.311523 
0.105314 384.311523 
0.103423 384.311523 
0.100531 384.311523 
0.094823 384.311523 
0.106403 384.311523 
0.094086 384.311523 
0.102216 384.311523 
0.096109 384.311523 
0.099728 384.311523 
0.101346 384.311523 
0.108174 384.311523 
0.100573 384.311523 
0.100362 384.311523 
0.102532 384.311523 
0.107607 384.311523 
0.096537 384.311523 
0.094276 384.311523 
0.104818 384.311523 
0.100705 384.311523 
0.099873 384.311523 
0.100291 384.311523 
0.102663 384.311523 
0.100287 384.311523 
0.102823 384.311523 
0.106698 384.311523 
0.104439 384.311523 
0.105332 384.311523 
0.102234 384.311523 
0.100931 384.311523 
0.100080 384.311523 
0.103004 384.311523 
0.098145 384.311523 
0.101723 384.311523 
0.097693 384.311523 
0.100911 384.311523 
0.097835 384.311523 
0.099153 384.311523 
0.107171 384.311523 
0.101154 384.311523 
0.104205 384.311523 
0.101613 384.311523 
0.095809 384.311523 
0.106047 384.311523 
0.096839 384.311523 
0.102618 384.311523 
0.097512 384.311523 
0.103163 384.311523 
0.097227 384.311523 
0.111121 384.311523 
0.097896 384.311523 
0.108381 384.311523 
0.122405 384.311523 
0.113434 384.311523 
0.115792 384.311523 
0.114790 384.311523 
0.113992 384.311523 
0.118024 384.311523 
0.127463 384.311523 
0.125713 384.311523 
0.110971 384.311523 
0.074800 384.311523 
seconds kibibytes 
