0.106681 768.249023 
0.092183 768.249023 
0.097515 768.249023 
0.100560 768.249023 
0.107596 768.249023 
0.099459 768.249023 
0.096502 768.249023 
0.099877 768.249023 
0.107335 768.249023 
0.103535 768.249023 
0.108007 768.249023 
0.101372 768.249023 
0.101538 768.249023 
0.099765 768.249023 
0.100329 768.249023 
0.096453 768.249023 
0.095552 768.249023 
0.103635 768.249023 
0.097620 768.249023 
0.099151 768.249023 
0.102561 768.249023 
0.101884 768.249023 
0.101424 768.249023 
0.100261 768.249023 
0.103462 768.249023 
0.102180 768.249023 
0.105179 768.249023 
0.101277 768.249023 
0.099962 768.249023 
0.113655 768.249023 
0.093251 768.249023 
0.100193 768.249023 
0.097750 768.249023 
0.102252 768.249023 
0.099940 768.249023 
0.098400 768.249023 
0.104073 768.249023 
0.096934 768.249023 
0.105821 768.249023 
0.104155 768.249023 
0.103069 768.249023 
0.103367 768.249023 
0.096178 768.249023 
0.098639 768.249023 
0.101147 768.249023 
0.098028 768.249023 
0.098666 768.249023 
0.099315 768.249023 
0.101851 768.249023 
0.107023 768.249023 
0.096814 768.249023 
0.105584 768.249023 
0.100098 768.249023 
0.106091 768.249023 
0.101151 768.249023 
0.096531 768.249023 
0.100421 768.249023 
0.103002 768.249023 
0.098518 768.249023 
0.102714 768.249023 
0.100439 768.249023 
0.100766 768.249023 
0.104484 768.249023 
0.104252 768.249023 
0.102833 768.249023 
0.106434 768.249023 
0.104435 768.249023 
0.101819 768.249023 
0.097014 768.249023 
0.104914 768.249023 
0.098963 768.249023 
0.099639 768.249023 
0.098146 768.249023 
0.100569 768.249023 
0.100758 768.249023 
0.096409 768.249023 
0.101860 768.249023 
0.107291 768.249023 
0.103187 768.249023 
0.101574 768.249023 
0.098283 768.249023 
0.101423 768.249023 
0.102273 768.249023 
0.100608 768.249023 
0.100109 768.249023 
0.096773 768.249023 
0.103193 768.249023 
0.102145 768.249023 
0.104201 768.249023 
0.103435 768.249023 
0.120948 768.249023 
0.118189 768.249023 
0.112032 768.249023 
0.115359 768.249023 
0.116345 768.249023 
0.112730 768.249023 
0.123395 768.249023 
0.130903 768.249023 
0.118930 768.249023 
0.107249 768.249023 
seconds kibibytes 
